Text,Label
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
ajggg emg pelaku ks verbal lewat chat tuh alesannya sama semua bangsat yaitu karena merasa gcnya aman dan ga akan terbongkar pukimak lu semua pelaku kontol,Kata Kasar dan Vulgar
sebelum ngewe photo dulu,Non-Cyberbullying
dan masih ngga ada perubahan selama TUJUH TAHUN minimal tiktok challenge lah astaga monyet lo bighit,Kata Kasar dan Vulgar
USER USER USER bagian mana ya nyamain nabi itu bilangnya kata nabi reading comprehension lo jelek sumpah belajar lagi,Kata Kasar dan Vulgar
NAJIS BGT MATI AJA LU ANJING MAMPUS KE LEAK OUT MUSNAH AJA LU SIALAN,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER otak udang,Kata Kasar dan Vulgar
USER USER gausah lo jg bangsat geli,Kata Kasar dan Vulgar
USER USER USER USER jika gibran yg naik sesuai konstitusi negara RI kelompok gerombolan provokator kan tidak mungkn juga tidak ada yg dukung sbg capres rata otaknya kan otak udang tolol dongok pedau sempok,Kata Kasar dan Vulgar
USER USER tololl lu nonton penampilan dia di grammy ga orng punya style sendiri dibilang ga pedean lu tuh yg ga pede mah ngehate orng pake akun palsu pake akun asli dong cupu amat dia ga ngapain juga jdi sorotan ga kaya lu kudu caper hate orng biar dapet attention,Kata Kasar dan Vulgar
najis bgt monyet poonaat lu kl sensian baperan dan CAPE KERJA mending mati aja,Kata Kasar dan Vulgar
acak aja mood gue kak gaoaoa tapi sadhaaa komplek lu jg selayak layaknya tempat pulang ya kan meskipun isinya banyakan anomali termasuk elu tp kalian kan saling sayang CINTA MATI bgt satu sm lain jgn kepincut bagas ya sad demi gwehhh,Non-Cyberbullying
ANJING LU JERIGEEENNNNN,Kata Kasar dan Vulgar
USER USER USER USER lo ngaku aja lo bukan waria cuma berlindung di balik komunitas mereka terlalu cupu untuk sekedar labelling gender sendiri oh poor u,Hate Speech
USER apa yg menurut lo baik lakuin aja kalo lo mampu arahin ibu lo ke arah yg bener lakuin tapi kalo lo ga mampu bahkan mikir sampe mau mati perkara omongan ibu lo diem aja gausah ditanggepin,Non-Cyberbullying
hotel kontol,Kata Kasar dan Vulgar
bajingan lo semua itu pengecut LOSER PATHETIC,Kata Kasar dan Vulgar
USER USER USER wkwkwkwkwk buzzer bohir goblok mending urus tuh badminton sepak bola nggak berprestasi gara gara junjungan lo,Kata Kasar dan Vulgar
babi setelah nyebar rumor lu malah deact ajg yg mulai lu dlu skrg malah ilang ajg udh dpt yg lu mau siii,Kata Kasar dan Vulgar
lu tau apa soal hidup gue anjing,Kata Kasar dan Vulgar
yailah temen gw banyak yg broken home tetep straight tuh temen gw yg keluarganya harmonis jg banyak yg part of lgbt intinya apa intinya bukan perkara broken homenya tolol tapi emg realitynya sexuality ga bisa dipilih,Non-Cyberbullying
k bukannya udh paling murah,Non-Cyberbullying
ada tempat buat naroh abu rokok namanya asbak jangan TOLOL jadi orang yg punya adab udh kesekian kalinya tante² ini naroh abu di sini smp akhirnya ada yg bolong,Kata Kasar dan Vulgar
USER pembawa kayu bakar wajib mati ya bangsat benci gua sama lu anjing cari duit di x ga berkah ya lo,Kata Kasar dan Vulgar
USER jujur konsisten sama teks kafir di ayat itu ya orang yang menolak isa pada saat itu titik mengaitkan rangkaian ayat itu sudah masuk ranah tafsir bukan literal qur an jd jangan bilang ini murni teks,Non-Cyberbullying
dari banyaknya dosa yang bisa kalian pilih mending makan babi kecap atau babi guling njir endolita beneran sih setidaknya di dunia yg singkat ini lo bisa ngerasain enaknya babi kecap dan babi guling,Non-Cyberbullying
ada yg namanya org masi memproses kejadian dongo lu gabisa ngukur kondisi mental seseorang cuma dari gemeter nangis doang lu pasti rapist enabler ya soalnya ga membela sisi korban,Kata Kasar dan Vulgar
pernah kenal sama yg make roid masih bisa ngaceng tapi ga keras paham ga,Non-Cyberbullying
kuliah bukannya belajar yg bener malah jadi BAJINGAN lu semua,Kata Kasar dan Vulgar
USER nggk kmn gtu,Non-Cyberbullying
USER udah jangan dipaksa bro lagian juga masih harus gacha drpada hp lu ga bisa hidup lagi hp sepupu gue dipaksa genshin aja langsung mati,Non-Cyberbullying
USER lah kan ada intertwinded masih main dengan c lauma dan nefer team linnea k demeg bareng zibai lo tryhard cupu ya sampe ngarep orang pensi,Kata Kasar dan Vulgar
lah dongo lu,Kata Kasar dan Vulgar
goblok banget cuma goblokkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk mati aja lu anjing gw sakit hati banget bacanya tolollllllll,Kata Kasar dan Vulgar
bajingan anjjjjggg lu digituin balik mau gak,Kata Kasar dan Vulgar
USER USER monyet lo USER,Kata Kasar dan Vulgar
kontol,Kata Kasar dan Vulgar
please atur emosi lu anjing kalo ada masalah pribadi jangan bawa bawa ke tempat kerja ngentot lu bukan raja yang harus gw mengerti mood lu bangsat,Kata Kasar dan Vulgar
USER nnti dikasi jeritttt,Kata Kasar dan Vulgar
USER org di sini yg pada bingung krn gk sesuai literal source awal itu sama seperti org yg gak paham kenapa non muslim marah dipanggil kafir kuncinya di PENGGUNAAN yg salah terserah mau arti literal sumber awal gimana kalau digunakan secara salah pake nuansa negatif ya jdi jelek,Non-Cyberbullying
USER USER otak udang elu kali otak sebleng udh gua jelasin masi aja presentase lu itu sama aja berlaku di semua negara karna lokal di kali turis banyakan lokal,Kata Kasar dan Vulgar
USER otak udang waalll,Kata Kasar dan Vulgar
USER gua gak peduli masalah lu gua cuma berdoa agar tuhan kasih sengsara di hidup dan mati kalian para bedebah bin bajingan yang dengan mudah mempermainkan pernikahan dan gua berdoa agar tuhan kasih bahagia dunia akhirat untuk istri dan anak itu dijauhkan dari parasit kayak lu,Kata Kasar dan Vulgar
org diagama aja dianjurkan menyusui sampe tahun ini otak udang nyuruh ganti pake mbg gemblung,Kata Kasar dan Vulgar
kalo udah jelek muka minimal jangan jelek itu kelakuan kebanyakan nyimeng jadi tolol,Body Shaming
USER USER USER pdhl jg itu tj buat ngangkut k jkt bkn dlm bekasi lu mo hadang ngehadang org kerja k jkt lu kan urusannya di bks doang nyet preman monyet bekasi hadeh,Kata Kasar dan Vulgar
ren kolao lu bajingan dan anak setan tuhan mohonlah jawab doa ku ya allah bapa kasihlah ren tugas yang berat berat susah ribet yang buat mau gilak aku percaya bahwa ren sangat membutuhkannya oh bapa terus tipiskanlah dompet ren buat dia terpaksa untuk makan sup rumput,Kata Kasar dan Vulgar
ren kolao lu bajingan dan anak setan tuhan mohonlah jawab doa ku ya allah bapa kasihlah ren tugas yang berat berat susah ribet yang buat mau gilak aku percaya bahwa ren sangat membutuhkannya oh bapa terus tipiskanlah dompet ren buat dia terpaksa untuk makan sup rumput,Kata Kasar dan Vulgar
mood jilmek jam segini,Non-Cyberbullying
USER USER si ULTRA PERFORMATIVE HIPOKRIT muka jelek kelakuan jelek,Body Shaming
IDOL LO MANUSIA YA MONYET KLEAN TU MONYET SEMUA YANG DATENG HERAN GUE REPOT REPOT NUNGGUIN BUAT MAKI LUCU EMANG HIDUP LO LO YANG,Kata Kasar dan Vulgar
goblok banget gunanya gform apa tolol kalo ujung² nya bikin list manual juga skill issue lu,Kata Kasar dan Vulgar
USER USER lah terserah gw dong anjing kalau lu gak mau di kritik jangan ninggalin tai disini sebenernya lu sama si pelaku cabul itu gak jauh beda kok sama tolol sama idiot sama gak disekolahin,Kata Kasar dan Vulgar
USER anjing lo ngefitnah orang seenak udel menaikkan awareness FA dari hongkong yang lo lakuin bikin orang ragu soal KS dan FA dua duanya goblok,Kata Kasar dan Vulgar
USER USER USER tahun udah dihapus tapi masih aja gak terima kalo itu termasuk penyakit wkwkww gpp om saya paham kok bagi laum lgbt memang begitu,Hate Speech
dan gua masih kaya orang tolol,Non-Cyberbullying
mending lu yg diem makin bertingkah heeseung makin kena mikir bego otak tuh dipake jangan cuma jadi cadangan,Kata Kasar dan Vulgar
literally isi repostan gue muka si jelek,Body Shaming
USER mati aja lu nggak guna soalnya lu beneran manusia yang nggak deserve bahagia serius mending lu bawa semua utang lu itu ke neraka,Kata Kasar dan Vulgar
belakangan ini lagi panas bgt emang tapi plis lah ketek lu di kondisikan juga udah mah panas bau ketek bajingan,Body Shaming
pejuang apaan anjing gausah pake kata² relawan deh lu pada kerja disana juga karena mau dapet gajinya tolol nih orang,Kata Kasar dan Vulgar
mulut lu bau anjing ngomongin kompetisi di kalangan civitas akademika lo liat njing MBG kek apa operasionalnya goblok jauh sekolah ke harvard balik ke indo cuman buat jadi jahat dan berpura pura goblok,Kata Kasar dan Vulgar
kok pada bangga bgt si jadi orang yg sana sini ngentot kek najis anjir toilet umum,Kata Kasar dan Vulgar
USER sumpah SM lu bego bgt kalo ga pol polin buat indo hari,Kata Kasar dan Vulgar
yg ngawur lo psi srang bangsat dan pemecah belah,Kata Kasar dan Vulgar
USER emg bisa ngaceng,Sexual Harassment
yaallah maafin dedee yaa tapi dede harus bilang ini ke mas sakti MONYET ANJINGGG NGETOTT YA LU UDAH DI BANTU JUGAA MONYET GA TAU TERIMAKASIH BANGETTT LU KEKNYA BENER KENA PELETT SAMA WANITA LAJANG ITU SINI DEH LU GUE KASIH AIR DOA GUE SEMBUR KE MUKA LU BIARR SADARRR BANGSATT,Kata Kasar dan Vulgar
USER USER USER eh anjing nggak harus jadi termul kalo cuma bilangin si caplin itu lakukan penistaan ajaran kristen tolol lu njing,Kata Kasar dan Vulgar
BANGSAT LU EDWIN BABI LU ANJING BAJINGAN SETAN MONYET TAI LU TAI GUA LELEPIN JUGA LU KE TUMPUKAN TAI BABI SETAAAAANNNNNN MATI AJA LO TUA BANGKA SIALAAN,Kata Kasar dan Vulgar
gada yang tau betapa menderitanya gue hari ini betapa kesiksanya gue hari ini betapa tertekannya gue hari ini sampe mata gue udh berkaca kaca di kantor pdhl ga pernah gini dan itu semua gara partner kerja yang GABISA KERJA GABECUS KERJA EMANG BRENGSEK LO BAJINGAN,Kata Kasar dan Vulgar
USER ga mw geli bikin ngaceng ga nyaman,Sexual Harassment
USER USER he anjinggg lo punya otak ngga babi orang kalo diperkosa pasti gemeter cuma bisa diem lah anjinggg sampe rumah pun dia masih mencerna kejadian anjing tadii lahh lo kalo jelek minimal punya otak ya babi,Kata Kasar dan Vulgar
ngentot dengan tanteku yang sudah janda pantatnya gede bos,Sexual Harassment
USER mati aja deh lo semua kampung,Kata Kasar dan Vulgar
USER USER USER kalo cowo bahas pengen bb cewe sama aja bang pasti dirujak abis abisan intinya kita kalo bisa sesempurna mungkin ya itu nilai plus tapi kita harus bisa nerima mereka yg jelek miskin gendut apa adanya,Non-Cyberbullying
USER USER USER kalo alah ngentot banyakan kalo lu ramein dulu kontol baru ngoceh ini ngeramein juga kaga udah ngoceh aja ramein keluarganya laper bukannya ditolongin malah nyalahin keluarga laen yg ga aware ngentot otak di dengkul,Kata Kasar dan Vulgar
harusnya ikut organisasi atau entah apalah itu namanya gabisa jadi excuse buat minta backup ya cong hakikatnya itu ada buat ngelatih manajemen waktu bukan malah ngebuka kartu kalo lo cupu ngehandle diri dan dikit keteteran,Kata Kasar dan Vulgar
SUMPAH gue tau lu benci vngdl tapi CROP SOMEONE s FAN ART AND QRT THEM ANJING BENCI BGT GUE kalo ga suka salah satu org di art itu PLEASE JUST DO NOT INTERRACT dgn postingan itu ARRGGHGGH GAK SOPAN LU gue udh seneng bgt lho jd banyak bermunculan fan art khh DAN,Kata Kasar dan Vulgar
USER USER USER cupu njir sok sok dukung arsenal fans waras kayak lu gini dikit loh sisanya gitu deh,Kata Kasar dan Vulgar
IH CANTIK BANGET BENING,Non-Cyberbullying
haha bau TKW sotoy ama iran dan ketauan bgt pengetahuan agama dan akidahnya nol shia rafita itu yg bikin islam menjadi bahan fitnah babi berpendidikan rendah kayak lo itu kerjanya gosok WC,Hate Speech
USER USER ga bisa bedain protestan dama katholik lalu sok ngajarin gua lu babi,Kata Kasar dan Vulgar
USER bagus apalagi toket nya,Sexual Harassment
pemerintah anjing gagal banget pemerintahan lo wok USER harusnya jt yang digunain buat nginep SEMALAM itu bisa dialokasikan buat orang orang yang terkendala pendidikan lebih berguna tolong dibantu kakaknya kalian juga kan yang buat sistem nyleneh USER,Kata Kasar dan Vulgar
hah sakit anjing lu semua enabler rot in depeest hell bangsat,Kata Kasar dan Vulgar
USER USER iya mung komunikasi tok lo bajingan i sing penting kan informasi tersampaikan orang orang kok se riber ribet itu nyari apa si dalam hidupnya,Kata Kasar dan Vulgar
anjing juga ya lo bangsat,Kata Kasar dan Vulgar
pengen dientot lagi,Non-Cyberbullying
USER USER USER GA NYAMBUNG LU BANGSAT EMNG MANUSIA BANGSAT KAYA LO GA PERNAH NYAMPE KE OTAK JIJIK GUA NAJIS,Kata Kasar dan Vulgar
dan dia cerita kalo lgbt nular honestly gue pro lgbt dan bantah statement itu setau yg gue pernah baca kalo lgbt itu bukan penyakit dan menular itu hanya sex orientasi aja yg berbeda dari org pada umumnya straight dan kita cerita panjang lebar soal lgbt,Non-Cyberbullying
USER USER USER duh mau bilang siap si paling LGBT tp ga tega krna msh berharap ni orang bs sadar amp sembuh dr penyakit LGBT kalopun emg ga nular kenapa harus koar knpa hrus kampanye cukup diem aja dipendem dikubur jgn diutarain jgn dipraktekin kami yg normal pasti diem koq,Hate Speech
USER nah elu yg kek anjing ntar giliran BPK lu yg negur anak muda trus di anjing in gmn BPK itu juga punya anak mngkin TNI polisi mafia gada yg tau,Kata Kasar dan Vulgar
USER oi gendut suami lo udh byrin alias biayain lo PT biar lo gk salah pas gym msh cr pembenaran biar tetap gendut amp jelek semua itu ada di otak lo kalo lo dr awal bilang gk bs ya bakal gk bs sorry gw bukan tipe yg ngomong halus ke org malas,Body Shaming
USER USER USER bacot dibayar berapa lo sama xanh SM goblok kalo tu masinis ada niatan ngebunuh pas keluar manggarai tinggal fullspeed anjlokin kereta ke ciliwung ngapain nabrakin kereta di bekasi goblok tolol,Kata Kasar dan Vulgar
USER jilmek mau,Sexual Harassment
USER jilmek mau,Sexual Harassment
USER jilmek mau,Sexual Harassment
USER ARMY OTAK UDANG SEMUA ARMY TOLOL ARMY BODOH ARMY GILA ARMY STRESS SEMUA KELAKUAN ARMY JELEK SEMUA SEPADAN SAMA MUKANYA RM JIMIN JHOPE SUGA JELEK SEMUA DARI IDOL KE FANS NYA NAJIS LIAT MUKANYA PENGEN BERAKKK,Kata Kasar dan Vulgar
lu siapa dah kontol,Kata Kasar dan Vulgar
menfess ini isinya orang tolol semua masa memahami sesuatu sederhana gak bisa,Kata Kasar dan Vulgar
SUMPAH AKU CINTA BANGETT KA LALAAAAA PENYELAMAT HIDUP GW DITENGAH HIRUK PIRUK PHDD TOLONG HIDUP LEBIH LAMA,Non-Cyberbullying
lancar dari monas,Non-Cyberbullying
USER USER USER USER diem deh cenblu tolol nasehat lu gadiperluin disini apalagi lu gapernah fit the shoes goblok idiot,Kata Kasar dan Vulgar
USER well tidak benar karena penghapusan LGBT dari DSM itu akibat gerakan dibaca desakan dari dulu semenjak DSM keluar dimana di DSM itu masih membahas dan mengkategoriasi kalau LGBT penyakit mental dan penghapusannya sendiri tidak instan tapi bertahap sampai ke DSM,Non-Cyberbullying
CUPU LO ngentot giliran ad yg kontra malah di blokir USER pecundang feminis macam kalian bukan nya fokus berdiskusi bersama mencari solusi TAPI KALIAN MALAH BAHAS HAL YG GAK PENTING amp MENGGIRING OPINI HASUTAN ANTAR GENDER KLIATAN DISINI SIAPA YG CETEK amp SUMBU PENDEK,Kata Kasar dan Vulgar
giliran komplit lu diem aja ya babi USER,Kata Kasar dan Vulgar
USER USER org koq demenny ngitungin kejahatan smua itu kejahatan knpa jg hrus dibela mau itu pembunuhan hetero ato LGBT wajib dimusnahin paling sakit sih LGBT ud lah mental illnes killer juga lagi smoga cepet sembuh y om dr penyakit LGBT,Hate Speech
malay goblok fomo amat pengen ikut ikutan kayak timur tengah lo itu ga diajak,Hate Speech
gaenak bgt ngaceng d kantor tuh,Non-Cyberbullying
tuh ak dah pernah bilang pentingnya kalau udh homo harus punya otak dan punya hati,Hate Speech
USER otaknya sekecil otak udang mungkin yah,Body Shaming
siapapun yg kasih ide suruh bikin tugas buku saku sialan ini semoga sejahtera deh idup mu anj sblm gw bakar abis rumah lu monyet,Kata Kasar dan Vulgar
USER USER lo sumpah goblok bgt ya gue liat chattan kaya gitu masuknya pelecehan verbal lo harus liat korbannya sampe di perkosa dulu kah baru bisa lo bilang pelecehan tolol bgt sumpah gada yg namanya caper kalo lo mikirnya caper berati kelakuan lo sama temen lo emg sama bejatnya,Kata Kasar dan Vulgar
lu sendiri siapa monyet kampang lo,Kata Kasar dan Vulgar
bjir lah babi lu ngapasik,Kata Kasar dan Vulgar
emg iye lu cupu,Kata Kasar dan Vulgar
USER ego kak tapi pernah ga bikin orang dihargai dan mereka bahagia karena di RL mereka berat dan itu bikin mereka bercahaya seharian itu puas dan bahagianya luar biasa kecuali NPD narsis tukang claim mati aja lo ke kerak neraka,Kata Kasar dan Vulgar
jjongie pun masih khawatirkan member enha lain STOP MENYAMPAH YA ANJING LO SEMUA PANTEK BIKIN KESAYANGANKU BADMOOD DI HARI ULTAHNYA setiap gue nonton live enha selaku baca komen² sampah itu MUAK JUJURLY GUE MUAK SEKALIGUS TAKUT dan yeah sudah kejadian di hari ultah biasku,Kata Kasar dan Vulgar
